sls_ord_num,sls_prd_key,sls_cust_id,sls_order_dt,sls_ship_dt,sls_due_dt,sls_sales,sls_quantity,sls_price
SO62808,BK-M68S-42,13958,2013-07-25,2013-08-01,2013-08-06,2320.00,1,2320.00
SO62808,VE-C304-L,13958,2013-07-25,2013-08-01,2013-08-06,64.00,1,64.00
SO62808,FE-6654,13958,2013-07-25,2013-08-01,2013-08-06,22.00,1,22.00
SO62809,BK-M68S-46,13643,2013-07-25,2013-08-01,2013-08-06,2320.00,1,2320.00
SO62809,BC-M005,13643,2013-07-25,2013-08-01,2013-08-06,10.00,1,10.00
SO62809,WB-H098,13643,2013-07-25,2013-08-01,2013-08-06,5.00,1,5.00
SO62810,BK-R19B-58,22790,2013-07-25,2013-08-01,2013-08-06,540.00,1,540.00
SO62810,HL-U509,22790,2013-07-25,2013-08-01,2013-08-06,35.00,1,35.00
SO62811,BK-R79Y-40,20684,2013-07-25,2013-08-01,2013-08-06,1701.00,1,1701.00
SO62811,TI-R628,20684,2013-07-25,2013-08-01,2013-08-06,25.00,1,25.00
SO62811,TT-R982,20684,2013-07-25,2013-08-01,2013-08-06,4.00,1,4.00
SO62812,BK-R64Y-42,24069,2013-07-25,2013-08-01,2013-08-06,1120.00,1,1120.00
SO62812,SJ-0194-L,24069,2013-07-25,2013-08-01,2013-08-06,54.00,1,54.00
SO62813,BK-R19B-52,11480,2013-07-25,2013-08-01,2013-08-06,540.00,1,540.00
SO62813,BC-R205,11480,2013-07-25,2013-08-01,2013-08-06,9.00,1,9.00
SO62813,WB-H098,11480,2013-07-25,2013-08-01,2013-08-06,5.00,1,5.00
SO62814,BK-R19B-48,22685,2013-07-25,2013-08-01,2013-08-06,540.00,1,540.00
SO62814,TI-R092,22685,2013-07-25,2013-08-01,2013-08-06,21.00,1,21.00
SO62814,TT-R982,22685,2013-07-25,2013-08-01,2013-08-06,4.00,1,4.00
SO62814,HL-U509,22685,2013-07-25,2013-08-01,2013-08-06,35.00,1,35.00
SO62815,BK-T79U-54,11895,2013-07-25,2013-08-01,2013-08-06,2384.00,1,2384.00
SO62815,HL-U509,11895,2013-07-25,2013-08-01,2013-08-06,35.00,1,35.00
SO62816,BK-T18U-44,14300,2013-07-25,2013-08-01,2013-08-06,742.00,1,742.00
SO62816,ST-1401,14300,2013-07-25,2013-08-01,2013-08-06,159.00,1,159.00
SO62817,BK-T18U-44,29080,2013-07-25,2013-08-01,2013-08-06,742.00,1,742.00
SO62817,HL-U509-B,29080,2013-07-25,2013-08-01,2013-08-06,35.00,1,35.00
SO62818,BK-T79U-50,11462,2013-07-25,2013-08-01,2013-08-06,2384.00,1,2384.00
SO62818,HL-U509-R,11462,2013-07-25,2013-08-01,2013-08-06,35.00,1,35.00
SO62819,BK-R19B-58,27511,2013-07-25,2013-08-01,2013-08-06,540.00,1,540.00
SO62819,BC-R205,27511,2013-07-25,2013-08-01,2013-08-06,9.00,1,9.00
SO62820,TI-R092,24382,2013-07-26,2013-08-02,2013-08-07,21.00,1,21.00
SO62820,PK-7098,24382,2013-07-26,2013-08-02,2013-08-07,2.00,1,2.00
SO62820,RA-H123,24382,2013-07-26,2013-08-02,2013-08-07,120.00,1,120.00
SO62821,TT-M928,25110,2013-07-26,2013-08-02,2013-08-07,5.00,1,5.00
SO62821,HL-U509-B,25110,2013-07-26,2013-08-02,2013-08-07,35.00,1,35.00
SO62822,BC-M005,11753,2013-07-26,2013-08-02,2013-08-07,10.00,1,10.00
SO62823,HL-U509,13983,2013-07-26,2013-08-02,2013-08-07,35.00,1,35.00
SO62824,LJ-0192-X,14233,2013-07-26,2013-08-02,2013-08-07,50.00,1,50.00
SO62825,BK-R89R-58,16442,2013-07-26,2013-08-02,2013-08-07,2443.00,1,2443.00
SO62825,TI-R982,16442,2013-07-26,2013-08-02,2013-08-07,33.00,1,33.00
SO62825,TT-R982,16442,2013-07-26,2013-08-02,2013-08-07,4.00,1,4.00
SO62826,BK-M68S-46,15625,2013-07-26,2013-08-02,2013-08-07,2320.00,1,2320.00
SO62826,FE-6654,15625,2013-07-26,2013-08-02,2013-08-07,22.00,1,22.00
SO62827,BK-M68B-38,13557,2013-07-26,2013-08-02,2013-08-07,2295.00,1,2295.00
SO62827,FE-6654,13557,2013-07-26,2013-08-02,2013-08-07,22.00,1,22.00
SO62827,HY-1023-70,13557,2013-07-26,2013-08-02,2013-08-07,55.00,1,55.00
SO62828,BK-M68S-42,15623,2013-07-26,2013-08-02,2013-08-07,2320.00,1,2320.00
SO62828,VE-C304-L,15623,2013-07-26,2013-08-02,2013-08-07,64.00,1,64.00
SO62828,FE-6654,15623,2013-07-26,2013-08-02,2013-08-07,22.00,1,22.00
SO62829,SJ-0194-M,11520,2013-07-26,2013-08-02,2013-08-07,54.00,1,54.00
SO62829,CA-1098,11520,2013-07-26,2013-08-02,2013-08-07,9.00,1,9.00
SO62830,TT-R982,11024,2013-07-26,2013-08-02,2013-08-07,4.00,1,4.00
SO62830,PK-7098,11024,2013-07-26,2013-08-02,2013-08-07,2.00,1,2.00
SO62830,CL-9009,11024,2013-07-26,2013-08-02,2013-08-07,8.00,1,8.00
SO62831,TI-R628,11619,2013-07-26,2013-08-02,2013-08-07,25.00,1,25.00
SO62831,TT-R982,11619,2013-07-26,2013-08-02,2013-08-07,4.00,1,4.00
SO62831,PK-7098,11619,2013-07-26,2013-08-02,2013-08-07,2.00,1,2.00
SO62832,TI-R092,28236,2013-07-26,2013-08-02,2013-08-07,21.00,1,21.00
SO62832,TT-R982,28236,2013-07-26,2013-08-02,2013-08-07,4.00,1,4.00
SO62832,HL-U509-B,28236,2013-07-26,2013-08-02,2013-08-07,35.00,1,35.00
SO62833,TI-T723,26636,2013-07-26,2013-08-02,2013-08-07,29.00,1,29.00
SO62833,TT-T092,26636,2013-07-26,2013-08-02,2013-08-07,5.00,1,5.00
SO62833,PK-7098,26636,2013-07-26,2013-08-02,2013-08-07,2.00,1,2.00
SO62834,TI-R092,11276,2013-07-26,2013-08-02,2013-08-07,21.00,1,21.00
SO62834,TT-R982,11276,2013-07-26,2013-08-02,2013-08-07,4.00,1,4.00
SO62835,TI-T723,27290,2013-07-26,2013-08-02,2013-08-07,29.00,1,29.00
SO62836,TI-M267,25894,2013-07-26,2013-08-02,2013-08-07,25.00,1,25.00
SO62836,GL-H102-M,25894,2013-07-26,2013-08-02,2013-08-07,24.00,1,24.00
SO62837,TI-R982,24312,2013-07-26,2013-08-02,2013-08-07,33.00,1,33.00
SO62837,TT-R982,24312,2013-07-26,2013-08-02,2013-08-07,4.00,1,4.00
SO62838,TI-M602,23491,2013-07-26,2013-08-02,2013-08-07,30.00,1,30.00
SO62838,TT-M928,23491,2013-07-26,2013-08-02,2013-08-07,5.00,1,5.00
SO62838,SO-R809-L,23491,2013-07-26,2013-08-02,2013-08-07,9.00,1,9.00
SO62839,WB-H098,18658,2013-07-26,2013-08-02,2013-08-07,5.00,1,5.00
SO62839,SJ-0194-L,18658,2013-07-26,2013-08-02,2013-08-07,54.00,1,54.00
SO62840,TI-M267,17837,2013-07-26,2013-08-02,2013-08-07,25.00,1,25.00
SO62840,TT-M928,17837,2013-07-26,2013-08-02,2013-08-07,5.00,1,5.00
SO62840,CA-1098,17837,2013-07-26,2013-08-02,2013-08-07,9.00,1,9.00
SO62840,HL-U509-R,17837,2013-07-26,2013-08-02,2013-08-07,35.00,1,35.00
SO62841,TI-M267,17758,2013-07-26,2013-08-02,2013-08-07,25.00,1,25.00
SO62841,TT-M928,17758,2013-07-26,2013-08-02,2013-08-07,5.00,1,5.00
SO62841,PK-7098,17758,2013-07-26,2013-08-02,2013-08-07,2.00,1,2.00
SO62842,TT-M928,19062,2013-07-26,2013-08-02,2013-08-07,5.00,1,5.00
SO62842,TI-M267,19062,2013-07-26,2013-08-02,2013-08-07,25.00,1,25.00
SO62842,BC-M005,19062,2013-07-26,2013-08-02,2013-08-07,10.00,1,10.00
SO62842,WB-H098,19062,2013-07-26,2013-08-02,2013-08-07,5.00,1,5.00
SO62842,HL-U509-B,19062,2013-07-26,2013-08-02,2013-08-07,35.00,1,35.00
SO62843,WB-H098,21836,2013-07-26,2013-08-02,2013-08-07,5.00,1,5.00
SO62844,WB-H098,25781,2013-07-26,2013-08-02,2013-08-07,5.00,1,5.00
SO62844,HL-U509,25781,2013-07-26,2013-08-02,2013-08-07,35.00,1,35.00
SO62845,TT-R982,24563,2013-07-26,2013-08-02,2013-08-07,4.00,1,4.00
SO62845,PK-7098,24563,2013-07-26,2013-08-02,2013-08-07,2.00,1,2.00
SO62846,TT-T092,17710,2013-07-26,2013-08-02,2013-08-07,5.00,1,5.00
SO62846,HL-U509-R,17710,2013-07-26,2013-08-02,2013-08-07,35.00,1,35.00
SO62846,CA-1098,17710,2013-07-26,2013-08-02,2013-08-07,9.00,1,9.00
SO62847,FE-6654,16666,2013-07-26,2013-08-02,2013-08-07,22.00,1,22.00
SO62847,HL-U509-B,16666,2013-07-26,2013-08-02,2013-08-07,35.00,1,35.00
SO62847,GL-H102-M,16666,2013-07-26,2013-08-02,2013-08-07,24.00,1,24.00
SO62848,FE-6654,13228,2013-07-26,2013-08-02,2013-08-07,22.00,1,22.00
SO62848,HL-U509,13228,2013-07-26,2013-08-02,2013-08-07,35.00,1,35.00
SO62849,FE-6654,13297,2013-07-26,2013-08-02,2013-08-07,22.00,1,22.00
SO62850,TI-M823,12067,2013-07-26,2013-08-02,2013-08-07,35.00,1,35.00
SO62850,TT-M928,12067,2013-07-26,2013-08-02,2013-08-07,5.00,1,5.00
SO62850,HL-U509-R,12067,2013-07-26,2013-08-02,2013-08-07,35.00,1,35.00
SO62851,BK-M38S-42,14634,2013-07-26,2013-08-02,2013-08-07,769.00,1,769.00
SO62851,SH-W890-L,14634,2013-07-26,2013-08-02,2013-08-07,70.00,1,70.00
SO62852,BK-M38S-40,14610,2013-07-26,2013-08-02,2013-08-07,769.00,1,769.00
SO62853,BK-M18S-42,22118,2013-07-26,2013-08-02,2013-08-07,565.00,1,565.00
SO62853,BC-M005,22118,2013-07-26,2013-08-02,2013-08-07,10.00,1,10.00
SO62853,WB-H098,22118,2013-07-26,2013-08-02,2013-08-07,5.00,1,5.00
SO62854,BK-M68B-38,15023,2013-07-26,2013-08-02,2013-08-07,2295.00,1,2295.00
SO62854,FE-6654,15023,2013-07-26,2013-08-02,2013-08-07,22.00,1,22.00
SO62854,VE-C304-M,15023,2013-07-26,2013-08-02,2013-08-07,64.00,1,64.00
SO62855,BK-M68S-46,14457,2013-07-26,2013-08-02,2013-08-07,2320.00,1,2320.00
SO62855,BC-M005,14457,2013-07-26,2013-08-02,2013-08-07,10.00,1,10.00
SO62855,WB-H098,14457,2013-07-26,2013-08-02,2013-08-07,5.00,1,5.00
SO62855,GL-H102-M,14457,2013-07-26,2013-08-02,2013-08-07,24.00,1,24.00
SO62856,BK-M68B-38,14438,2013-07-26,2013-08-02,2013-08-07,2295.00,1,2295.00
SO62856,FE-6654,14438,2013-07-26,2013-08-02,2013-08-07,22.00,1,22.00
SO62856,HL-U509-R,14438,2013-07-26,2013-08-02,2013-08-07,35.00,1,35.00
SO62857,BK-M68S-38,12027,2013-07-26,2013-08-02,2013-08-07,2320.00,1,2320.00
SO62857,BC-M005,12027,2013-07-26,2013-08-02,2013-08-07,10.00,1,10.00
SO62857,WB-H098,12027,2013-07-26,2013-08-02,2013-08-07,5.00,1,5.00
SO62858,BK-M68S-42,12030,2013-07-26,2013-08-02,2013-08-07,2320.00,1,2320.00
SO62858,FE-6654,12030,2013-07-26,2013-08-02,2013-08-07,22.00,1,22.00
SO62858,LJ-0192-S,12030,2013-07-26,2013-08-02,2013-08-07,50.00,1,50.00
SO62859,BK-R89B-48,20430,2013-07-26,2013-08-02,2013-08-07,2443.00,1,2443.00
SO62859,HL-U509-B,20430,2013-07-26,2013-08-02,2013-08-07,35.00,1,35.00
SO62860,BK-R89B-58,20447,2013-07-26,2013-08-02,2013-08-07,2443.00,1,2443.00
SO62860,BC-R205,20447,2013-07-26,2013-08-02,2013-08-07,9.00,1,9.00
SO62860,WB-H098,20447,2013-07-26,2013-08-02,2013-08-07,5.00,1,5.00
SO62861,BK-R89B-48,20253,2013-07-26,2013-08-02,2013-08-07,2443.00,1,2443.00
SO62861,WB-H098,20253,2013-07-26,2013-08-02,2013-08-07,5.00,1,5.00
SO62861,BC-R205,20253,2013-07-26,2013-08-02,2013-08-07,9.00,1,9.00
SO62862,BK-R64Y-44,24478,2013-07-26,2013-08-02,2013-08-07,1120.00,1,1120.00
SO62862,HL-U509-B,24478,2013-07-26,2013-08-02,2013-08-07,35.00,1,35.00
SO62863,BK-M18B-40,16161,2013-07-26,2013-08-02,2013-08-07,540.00,1,540.00
SO62863,FE-6654,16161,2013-07-26,2013-08-02,2013-08-07,22.00,1,22.00
SO62863,HL-U509,16161,2013-07-26,2013-08-02,2013-08-07,35.00,1,35.00
SO62863,SJ-0194-S,16161,2013-07-26,2013-08-02,2013-08-07,54.00,1,54.00
SO62864,BK-M68S-38,13160,2013-07-26,2013-08-02,2013-08-07,2320.00,1,2320.00
SO62864,HY-1023-70,13160,2013-07-26,2013-08-02,2013-08-07,55.00,1,55.00
SO62865,BK-M68B-38,13638,2013-07-26,2013-08-02,2013-08-07,2295.00,1,2295.00
SO62865,BC-M005,13638,2013-07-26,2013-08-02,2013-08-07,10.00,1,10.00
SO62865,WB-H098,13638,2013-07-26,2013-08-02,2013-08-07,5.00,1,5.00
SO62865,SJ-0194-X,13638,2013-07-26,2013-08-02,2013-08-07,54.00,1,54.00
SO62866,BK-T44U-50,25863,2013-07-26,2013-08-02,2013-08-07,1215.00,1,1215.00
SO62866,WB-H098,25863,2013-07-26,2013-08-02,2013-08-07,5.00,1,5.00
SO62866,BC-R205,25863,2013-07-26,2013-08-02,2013-08-07,9.00,1,9.00
SO62866,PK-7098,25863,2013-07-26,2013-08-02,2013-08-07,2.00,1,2.00
SO62867,BK-T79Y-50,12710,2013-07-26,2013-08-02,2013-08-07,2384.00,1,2384.00
SO62867,HL-U509-B,12710,2013-07-26,2013-08-02,2013-08-07,35.00,1,35.00
SO62868,BK-R64Y-38,19704,2013-07-26,2013-08-02,2013-08-07,1120.00,1,1120.00
SO62868,BC-R205,19704,2013-07-26,2013-08-02,2013-08-07,9.00,1,9.00
SO62868,WB-H098,19704,2013-07-26,2013-08-02,2013-08-07,5.00,1,5.00
SO62868,SO-R809-M,19704,2013-07-26,2013-08-02,2013-08-07,9.00,1,9.00
SO62869,BK-R64Y-38,28376,2013-07-26,2013-08-02,2013-08-07,1120.00,1,1120.00
SO62869,BC-R205,28376,2013-07-26,2013-08-02,2013-08-07,9.00,1,9.00
SO62869,WB-H098,28376,2013-07-26,2013-08-02,2013-08-07,5.00,1,5.00
SO62870,BK-R19B-52,26949,2013-07-26,2013-08-02,2013-08-07,540.00,1,540.00
SO62870,TT-R982,26949,2013-07-26,2013-08-02,2013-08-07,4.00,1,4.00
SO62870,TI-R092,26949,2013-07-26,2013-08-02,2013-08-07,21.00,1,21.00
SO62871,BK-T79Y-50,14186,2013-07-26,2013-08-02,2013-08-07,2384.00,1,2384.00
SO62871,BC-R205,14186,2013-07-26,2013-08-02,2013-08-07,9.00,1,9.00
SO62871,WB-H098,14186,2013-07-26,2013-08-02,2013-08-07,5.00,1,5.00
SO62871,HL-U509-B,14186,2013-07-26,2013-08-02,2013-08-07,35.00,1,35.00
SO62872,BK-T79Y-46,13584,2013-07-26,2013-08-02,2013-08-07,2384.00,1,2384.00
SO62872,TI-T723,13584,2013-07-26,2013-08-02,2013-08-07,29.00,1,29.00
SO62872,TT-T092,13584,2013-07-26,2013-08-02,2013-08-07,5.00,1,5.00
SO62872,HL-U509-B,13584,2013-07-26,2013-08-02,2013-08-07,35.00,1,35.00
SO62873,BK-T79Y-60,11765,2013-07-26,2013-08-02,2013-08-07,2384.00,1,2384.00
SO62873,HL-U509-R,11765,2013-07-26,2013-08-02,2013-08-07,35.00,1,35.00
SO62873,SJ-0194-S,11765,2013-07-26,2013-08-02,2013-08-07,54.00,1,54.00
SO62874,BK-R19B-44,23098,2013-07-26,2013-08-02,2013-08-07,540.00,1,540.00
SO62874,TI-R092,23098,2013-07-26,2013-08-02,2013-08-07,21.00,1,21.00
SO62874,PK-7098,23098,2013-07-26,2013-08-02,2013-08-07,2.00,1,2.00
SO62875,BC-R205,11223,2013-07-27,2013-08-03,2013-08-08,9.00,1,9.00
SO62875,WB-H098,11223,2013-07-27,2013-08-03,2013-08-08,5.00,1,5.00
SO62875,LJ-0192-M,11223,2013-07-27,2013-08-03,2013-08-08,50.00,1,50.00
SO62875,GL-H102-S,11223,2013-07-27,2013-08-03,2013-08-08,24.00,1,24.00
SO62876,HL-U509-B,11300,2013-07-27,2013-08-03,2013-08-08,35.00,1,35.00
SO62877,HL-U509-R,28591,2013-07-27,2013-08-03,2013-08-08,35.00,1,35.00
SO62878,TT-R982,15132,2013-07-27,2013-08-03,2013-08-08,4.00,1,4.00
SO62878,TI-R628,15132,2013-07-27,2013-08-03,2013-08-08,25.00,1,25.00
SO62878,HY-1023-70,15132,2013-07-27,2013-08-03,2013-08-08,55.00,1,55.00
SO62878,SO-R809-M,15132,2013-07-27,2013-08-03,2013-08-08,9.00,1,9.00
SO62879,TI-R628,15123,2013-07-27,2013-08-03,2013-08-08,25.00,1,25.00
SO62879,TT-R982,15123,2013-07-27,2013-08-03,2013-08-08,4.00,1,4.00
SO62879,PK-7098,15123,2013-07-27,2013-08-03,2013-08-08,2.00,1,2.00
SO62880,TI-M602,17236,2013-07-27,2013-08-03,2013-08-08,30.00,1,30.00
SO62880,PK-7098,17236,2013-07-27,2013-08-03,2013-08-08,2.00,1,2.00
SO62881,TT-M928,21890,2013-07-27,2013-08-03,2013-08-08,5.00,1,5.00
SO62881,TI-M823,21890,2013-07-27,2013-08-03,2013-08-08,35.00,1,35.00
SO62882,WB-H098,22922,2013-07-27,2013-08-03,2013-08-08,5.00,1,5.00
SO62882,HY-1023-70,22922,2013-07-27,2013-08-03,2013-08-08,55.00,1,55.00
SO62882,SO-R809-L,22922,2013-07-27,2013-08-03,2013-08-08,9.00,1,9.00
SO62883,SH-W890-L,13159,2013-07-27,2013-08-03,2013-08-08,70.00,1,70.00
SO62883,SJ-0194-X,13159,2013-07-27,2013-08-03,2013-08-08,54.00,1,54.00
SO62884,TT-M928,25825,2013-07-27,2013-08-03,2013-08-08,5.00,1,5.00
SO62885,BK-R89B-48,24053,2013-07-27,2013-08-03,2013-08-08,2443.00,1,2443.00
SO62886,BK-M68S-38,12219,2013-07-27,2013-08-03,2013-08-08,2320.00,1,2320.00
SO62886,BC-M005,12219,2013-07-27,2013-08-03,2013-08-08,10.00,1,10.00
SO62886,WB-H098,12219,2013-07-27,2013-08-03,2013-08-08,5.00,1,5.00
SO62886,SJ-0194-M,12219,2013-07-27,2013-08-03,2013-08-08,54.00,1,54.00
SO62887,BK-M68S-38,15084,2013-07-27,2013-08-03,2013-08-08,2320.00,1,2320.00
SO62887,BC-M005,15084,2013-07-27,2013-08-03,2013-08-08,10.00,1,10.00
SO62887,WB-H098,15084,2013-07-27,2013-08-03,2013-08-08,5.00,1,5.00
SO62887,VE-C304-M,15084,2013-07-27,2013-08-03,2013-08-08,64.00,1,64.00
SO62888,PK-7098,11620,2013-07-27,2013-08-03,2013-08-08,2.00,1,2.00
SO62889,LJ-0192-X,11507,2013-07-27,2013-08-03,2013-08-08,50.00,1,50.00
SO62890,LJ-0192-X,11848,2013-07-27,2013-08-03,2013-08-08,50.00,1,50.00
SO62891,TI-R628,28994,2013-07-27,2013-08-03,2013-08-08,25.00,1,25.00
SO62892,TT-T092,27204,2013-07-27,2013-08-03,2013-08-08,5.00,1,5.00
SO62893,TI-M267,26454,2013-07-27,2013-08-03,2013-08-08,25.00,1,25.00
SO62893,PK-7098,26454,2013-07-27,2013-08-03,2013-08-08,2.00,1,2.00
SO62894,TI-T723,26803,2013-07-27,2013-08-03,2013-08-08,29.00,1,29.00
SO62894,TT-T092,26803,2013-07-27,2013-08-03,2013-08-08,5.00,1,5.00
SO62894,HY-1023-70,26803,2013-07-27,2013-08-03,2013-08-08,55.00,1,55.00
SO62895,TI-M267,25956,2013-07-27,2013-08-03,2013-08-08,25.00,1,25.00
SO62896,TT-M928,11300,2013-07-27,2013-08-03,2013-08-08,5.00,1,5.00
SO62896,TI-M267,11300,2013-07-27,2013-08-03,2013-08-08,25.00,1,25.00
SO62896,WB-H098,11300,2013-07-27,2013-08-03,2013-08-08,5.00,1,5.00
SO62896,BC-M005,11300,2013-07-27,2013-08-03,2013-08-08,10.00,1,10.00
SO62896,VE-C304-S,11300,2013-07-27,2013-08-03,2013-08-08,64.00,1,64.00
SO62897,TT-M928,24227,2013-07-27,2013-08-03,2013-08-08,5.00,1,5.00
SO62897,TI-M602,24227,2013-07-27,2013-08-03,2013-08-08,30.00,1,30.00
SO62898,TI-M602,22360,2013-07-27,2013-08-03,2013-08-08,30.00,1,30.00
SO62898,TT-M928,22360,2013-07-27,2013-08-03,2013-08-08,5.00,1,5.00
SO62898,WB-H098,22360,2013-07-27,2013-08-03,2013-08-08,5.00,1,5.00
SO62898,BC-M005,22360,2013-07-27,2013-08-03,2013-08-08,10.00,1,10.00
SO62898,CA-1098,22360,2013-07-27,2013-08-03,2013-08-08,9.00,1,9.00
SO62899,TI-M602,22237,2013-07-27,2013-08-03,2013-08-08,30.00,1,30.00
SO62900,SH-W890-L,19694,2013-07-27,2013-08-03,2013-08-08,70.00,1,70.00
SO62901,WB-H098,12182,2013-07-27,2013-08-03,2013-08-08,5.00,1,5.00
SO62902,WB-H098,16644,2013-07-27,2013-08-03,2013-08-08,5.00,1,5.00
SO62903,TT-M928,15773,2013-07-27,2013-08-03,2013-08-08,5.00,1,5.00
SO62903,HL-U509-R,15773,2013-07-27,2013-08-03,2013-08-08,35.00,1,35.00
SO62903,GL-H102-L,15773,2013-07-27,2013-08-03,2013-08-08,24.00,1,24.00
SO62904,FE-6654,14000,2013-07-27,2013-08-03,2013-08-08,22.00,1,22.00
SO62904,HY-1023-70,14000,2013-07-27,2013-08-03,2013-08-08,55.00,1,55.00
SO62904,CL-9009,14000,2013-07-27,2013-08-03,2013-08-08,8.00,1,8.00
SO62905,FE-6654,14035,2013-07-27,2013-08-03,2013-08-08,22.00,1,22.00
SO62905,HL-U509-R,14035,2013-07-27,2013-08-03,2013-08-08,35.00,1,35.00
SO62905,SO-R809-M,14035,2013-07-27,2013-08-03,2013-08-08,9.00,1,9.00
SO62906,TT-M928,17853,2013-07-27,2013-08-03,2013-08-08,5.00,1,5.00
SO62906,TI-M267,17853,2013-07-27,2013-08-03,2013-08-08,25.00,1,25.00
SO62907,TI-R628,20582,2013-07-27,2013-08-03,2013-08-08,25.00,1,25.00
SO62907,TT-R982,20582,2013-07-27,2013-08-03,2013-08-08,4.00,1,4.00
SO62907,HL-U509-B,20582,2013-07-27,2013-08-03,2013-08-08,35.00,1,35.00
SO62907,SJ-0194-L,20582,2013-07-27,2013-08-03,2013-08-08,54.00,1,54.00
SO62907,GL-H102-M,20582,2013-07-27,2013-08-03,2013-08-08,24.00,1,24.00
SO62908,BC-M005,13664,2013-07-27,2013-08-03,2013-08-08,10.00,1,10.00
SO62908,WB-H098,13664,2013-07-27,2013-08-03,2013-08-08,5.00,1,5.00
SO62909,WB-H098,21821,2013-07-27,2013-08-03,2013-08-08,5.00,1,5.00
SO62909,HL-U509-R,21821,2013-07-27,2013-08-03,2013-08-08,35.00,1,35.00
SO62909,CA-1098,21821,2013-07-27,2013-08-03,2013-08-08,9.00,1,9.00
SO62910,TT-R982,18007,2013-07-27,2013-08-03,2013-08-08,4.00,1,4.00
SO62910,HL-U509-R,18007,2013-07-27,2013-08-03,2013-08-08,35.00,1,35.00
SO62911,TT-T092,16321,2013-07-27,2013-08-03,2013-08-08,5.00,1,5.00
SO62911,HL-U509,16321,2013-07-27,2013-08-03,2013-08-08,35.00,1,35.00
SO62911,LJ-0192-M,16321,2013-07-27,2013-08-03,2013-08-08,50.00,1,50.00
SO62912,TI-T723,12554,2013-07-27,2013-08-03,2013-08-08,29.00,1,29.00
SO62913,TT-T092,14528,2013-07-27,2013-08-03,2013-08-08,5.00,1,5.00
SO62914,TT-T092,17087,2013-07-27,2013-08-03,2013-08-08,5.00,1,5.00
SO62914,HY-1023-70,17087,2013-07-27,2013-08-03,2013-08-08,55.00,1,55.00
SO62914,PK-7098,17087,2013-07-27,2013-08-03,2013-08-08,2.00,1,2.00
SO62915,TT-M928,11285,2013-07-27,2013-08-03,2013-08-08,5.00,1,5.00
SO62915,TI-M823,11285,2013-07-27,2013-08-03,2013-08-08,35.00,1,35.00
SO62915,FE-6654,11285,2013-07-27,2013-08-03,2013-08-08,22.00,1,22.00
SO62915,VE-C304-M,11285,2013-07-27,2013-08-03,2013-08-08,64.00,1,64.00
SO62916,TI-M823,11229,2013-07-27,2013-08-03,2013-08-08,35.00,1,35.00
SO62916,TT-M928,11229,2013-07-27,2013-08-03,2013-08-08,5.00,1,5.00
SO62916,PK-7098,11229,2013-07-27,2013-08-03,2013-08-08,2.00,1,2.00
SO62917,TI-M823,11205,2013-07-27,2013-08-03,2013-08-08,35.00,1,35.00
SO62918,TI-M823,11729,2013-07-27,2013-08-03,2013-08-08,35.00,1,35.00
SO62918,TT-M928,11729,2013-07-27,2013-08-03,2013-08-08,5.00,1,5.00
SO62918,HL-U509-B,11729,2013-07-27,2013-08-03,2013-08-08,35.00,1,35.00
SO62918,LJ-0192-L,11729,2013-07-27,2013-08-03,2013-08-08,50.00,1,50.00
SO62919,TI-M823,12195,2013-07-27,2013-08-03,2013-08-08,35.00,1,35.00
SO62919,FE-6654,12195,2013-07-27,2013-08-03,2013-08-08,22.00,1,22.00
SO62919,GL-H102-S,12195,2013-07-27,2013-08-03,2013-08-08,24.00,1,24.00
SO62919,HL-U509-R,12195,2013-07-27,2013-08-03,2013-08-08,35.00,1,35.00
SO62920,LJ-0192-M,12545,2013-07-27,2013-08-03,2013-08-08,50.00,1,50.00
SO62921,HL-U509-R,11573,2013-07-27,2013-08-03,2013-08-08,35.00,1,35.00
SO62922,BK-M38S-46,14640,2013-07-27,2013-08-03,2013-08-08,769.00,1,769.00
SO62922,TT-M928,14640,2013-07-27,2013-08-03,2013-08-08,5.00,1,5.00
SO62922,TI-M602,14640,2013-07-27,2013-08-03,2013-08-08,30.00,1,30.00
SO62922,CL-9009,14640,2013-07-27,2013-08-03,2013-08-08,8.00,1,8.00
SO62923,BK-M68B-46,12110,2013-07-27,2013-08-03,2013-08-08,2295.00,1,2295.00
SO62923,BC-M005,12110,2013-07-27,2013-08-03,2013-08-08,10.00,1,10.00
SO62923,WB-H098,12110,2013-07-27,2013-08-03,2013-08-08,5.00,1,5.00
SO62924,BK-M68S-46,14472,2013-07-27,2013-08-03,2013-08-08,2320.00,1,2320.00
SO62924,FE-6654,14472,2013-07-27,2013-08-03,2013-08-08,22.00,1,22.00
SO62924,PK-7098,14472,2013-07-27,2013-08-03,2013-08-08,2.00,1,2.00
SO62924,ST-1401,14472,2013-07-27,2013-08-03,2013-08-08,159.00,1,159.00
SO62925,BK-M68S-38,14477,2013-07-27,2013-08-03,2013-08-08,2320.00,1,2320.00
SO62925,FE-6654,14477,2013-07-27,2013-08-03,2013-08-08,22.00,1,22.00
SO62926,BK-T79Y-50,11334,2013-07-27,2013-08-03,2013-08-08,2384.00,1,2384.00
SO62926,HL-U509-B,11334,2013-07-27,2013-08-03,2013-08-08,35.00,1,35.00
SO62927,BK-T79U-54,14183,2013-07-27,2013-08-03,2013-08-08,2384.00,1,2384.00
